record_id,split,family_id,label,existing_category,text,text_sha256,source
TRAIN-0308,train,dangerous_advocacy:bystander_prank,dangerous_advocacy,Normal/Ignore,A creator encourages the audience to try a prank that exposes unsuspecting bystanders to bodily harm without professional supervision.,fa62fb89c9fd26d2798340733def83ae6883026d22635070b2137bc98f7d3bda,paired_synthetic_policy_concept
TRAIN-0309,train,dangerous_advocacy:bystander_prank,dangerous_advocacy,Normal/Ignore,The message dares an amateur to attempt a prank that exposes unsuspecting bystanders to bodily harm despite the obvious physical risk.,6366f70508b609a59f76eb28a004a1c9558f4768d356c8487d343b58ec1b0f42,paired_synthetic_policy_concept
TRAIN-0310,train,dangerous_advocacy:bystander_prank,dangerous_advocacy,Normal/Ignore,This upload celebrates a prank that exposes unsuspecting bystanders to bodily harm and asks viewers to copy the act.,550664bada1f2c332770fc83d0ba36f4fc3a4070cfc9f5c4708033d1df1993cc,paired_synthetic_policy_concept
TRAIN-0311,train,dangerous_advocacy:bystander_prank,dangerous_advocacy,Normal/Ignore,The central instruction promotes a prank that exposes unsuspecting bystanders to bodily harm while dismissing normal safety controls.,e47fb1afce8efdb790a67a51538d45773b07b97600e71629d6f8fcb37e767bac,paired_synthetic_policy_concept
TRAIN-0312,train,dangerous_advocacy:bystander_prank,dangerous_advocacy,Normal/Ignore,The speaker treats a prank that exposes unsuspecting bystanders to bodily harm as a challenge that ordinary people should repeat.,3eeb8b66f69a2b0508315b913520bf9361ae195ee41fb237297df1d6f4f74c83,paired_synthetic_policy_concept
TRAIN-0313,train,safe_warning:bystander_prank,safe_warning,Normal/Ignore,A safety notice discusses a prank that exposes unsuspecting bystanders to bodily harm only to warn people not to imitate it.,2fb78f2331238c3b4c70e11737553fe5f0cb221335200be4fc4e76f45b65d756,paired_synthetic_policy_concept
TRAIN-0314,train,safe_warning:bystander_prank,safe_warning,Normal/Ignore,The report condemns a prank that exposes unsuspecting bystanders to bodily harm and asks viewers to avoid repeating the act.,4b570de796c1553bcb93166531f9e6522cdc85f87c678153129d0eb52143d62e,paired_synthetic_policy_concept
TRAIN-0315,train,safe_warning:bystander_prank,safe_warning,Normal/Ignore,This prevention lesson explains the risk of a prank that exposes unsuspecting bystanders to bodily harm without encouraging participation.,cd1c3d59ff084712a6ea56f49057f6acc1fa0adeeffee9f29106016088b51ed2,paired_synthetic_policy_concept
TRAIN-0316,train,safe_warning:bystander_prank,safe_warning,Normal/Ignore,The speaker warns that a prank that exposes unsuspecting bystanders to bodily harm can cause serious injury and should never be attempted.,f502cf7fa521c1761ac47fd564b99b03335790c6edbeecb320db6dd4df74862a,paired_synthetic_policy_concept
TRAIN-0317,train,safe_warning:bystander_prank,safe_warning,Normal/Ignore,A public safety campaign discourages a prank that exposes unsuspecting bystanders to bodily harm and promotes protective behavior.,ba3d11c23c44ad73cfe6e1e8f7769d75b1e7a2bdef6bc1a21b9dc16432f99165,paired_synthetic_policy_concept
TRAIN-0318,train,safe_warning:bystander_prank,safe_warning,Normal/Ignore,The article reports a prank that exposes unsuspecting bystanders to bodily harm while clearly telling the audience not to copy it.,d675e39b5a67bbb9f8ea2212791a12f79d93abeb7f0dc4873d3497e49bea4c6c,paired_synthetic_policy_concept
TRAIN-0319,train,professional_controlled:bystander_prank,professional_controlled,Normal/Ignore,A qualified team studies a prank that exposes unsuspecting bystanders to bodily harm inside a controlled setting with protective procedures.,791f428416b2365d3001da8b1a9bee924f7cb00a9c1d3d42d39d8387cbc4db91,paired_synthetic_policy_concept
TRAIN-0320,train,professional_controlled:bystander_prank,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to a prank that exposes unsuspecting bystanders to bodily harm at an authorized facility.,88b8ce5fb406911c91978dc0e917be68e778207550f961e7c223c1e17f584ae8,paired_synthetic_policy_concept
TRAIN-0321,train,professional_controlled:bystander_prank,professional_controlled,Normal/Ignore,The educational material discusses a prank that exposes unsuspecting bystanders to bodily harm under trained supervision and prohibits imitation.,0ae610534e429a783f55861f6b46c5eef1d08bde0fe83aef53d206fd6b713c48,paired_synthetic_policy_concept
TRAIN-0322,train,professional_controlled:bystander_prank,professional_controlled,Normal/Ignore,A controlled test examines a prank that exposes unsuspecting bystanders to bodily harm behind protective barriers with emergency staff present.,eb2655c2c15b71971f9805c340205597a08c8ed104b95f10ec33db4112bea977,paired_synthetic_policy_concept
TRAIN-0323,train,professional_controlled:bystander_prank,professional_controlled,Normal/Ignore,Licensed operators address a prank that exposes unsuspecting bystanders to bodily harm during formal safety training at a restricted site.,49a49c9b7ab648388faef3a313023b96c580e3a925d985b157649beb0247fe1c,paired_synthetic_policy_concept
TRAIN-0324,train,professional_controlled:bystander_prank,professional_controlled,Normal/Ignore,The documentary shows professionals managing a prank that exposes unsuspecting bystanders to bodily harm with permits and exclusion controls.,95c1374739115e80de4b09d4d2411d26316c687f3bdbfaffc5b91b620e78fa9e,paired_synthetic_policy_concept
TRAIN-0325,train,dangerous_advocacy:property_damage,dangerous_advocacy,Normal/Ignore,The post urges an untrained viewer to imitate a reckless act likely to cause serious property destruction and presents it as entertainment.,4071f971ad5e651e308c3951450b706e330fe42d4c40c197256b39ce423f1333,paired_synthetic_policy_concept
TRAIN-0326,train,dangerous_advocacy:property_damage,dangerous_advocacy,Normal/Ignore,A creator encourages the audience to try a reckless act likely to cause serious property destruction without professional supervision.,0c4ded9c0fd25b6aa141e500a657725aadbbb37a95f959df154df281c5becc37,paired_synthetic_policy_concept
TRAIN-0327,train,dangerous_advocacy:property_damage,dangerous_advocacy,Normal/Ignore,The message dares an amateur to attempt a reckless act likely to cause serious property destruction despite the obvious physical risk.,713ca7ab22f51a8e8fb599ed1a8b68b090e6c400e84c9c6fa2725d905563930d,paired_synthetic_policy_concept
TRAIN-0328,train,dangerous_advocacy:property_damage,dangerous_advocacy,Normal/Ignore,This upload celebrates a reckless act likely to cause serious property destruction and asks viewers to copy the act.,cec6c38fcdaef58b1dbf8a34a96dbc008f65c5e153b881d0176bc24998a23ea0,paired_synthetic_policy_concept
TRAIN-0329,train,dangerous_advocacy:property_damage,dangerous_advocacy,Normal/Ignore,The central instruction promotes a reckless act likely to cause serious property destruction while dismissing normal safety controls.,b86fd2887ee76b9198ec8b0816df60a72cca241bf9776992f129180ef452a17c,paired_synthetic_policy_concept
TRAIN-0330,train,dangerous_advocacy:property_damage,dangerous_advocacy,Normal/Ignore,The speaker treats a reckless act likely to cause serious property destruction as a challenge that ordinary people should repeat.,efedf3e59a516827a3b8170ce5621b194ea77eaa7260eeab0ae582902bd965c6,paired_synthetic_policy_concept
TRAIN-0331,train,safe_warning:property_damage,safe_warning,Normal/Ignore,A safety notice discusses a reckless act likely to cause serious property destruction only to warn people not to imitate it.,6b289105e3feefcc199af0573b8026999dd7a8d602f74152633a1fc457d4385e,paired_synthetic_policy_concept
TRAIN-0332,train,safe_warning:property_damage,safe_warning,Normal/Ignore,The report condemns a reckless act likely to cause serious property destruction and asks viewers to avoid repeating the act.,386d50573b0dd92e349c993fd5cb96a259c02fefcb46b4e89a44942ddf3a3f67,paired_synthetic_policy_concept
TRAIN-0333,train,safe_warning:property_damage,safe_warning,Normal/Ignore,This prevention lesson explains the risk of a reckless act likely to cause serious property destruction without encouraging participation.,16f1fd7694965ea9484a5f9f195ab514b409be04510a1e082aa5a4555d5d7175,paired_synthetic_policy_concept
TRAIN-0334,train,safe_warning:property_damage,safe_warning,Normal/Ignore,The speaker warns that a reckless act likely to cause serious property destruction can cause serious injury and should never be attempted.,252068e7974f982e9a6f42d2ab3b835ce78bf83a210b4c7e1ba1ffa5e14fa73e,paired_synthetic_policy_concept
TRAIN-0335,train,safe_warning:property_damage,safe_warning,Normal/Ignore,A public safety campaign discourages a reckless act likely to cause serious property destruction and promotes protective behavior.,3b6d5813023737bee3ec7efef0d1fd9fa31f4ffdcf0f2a50595b5ca683f3a70e,paired_synthetic_policy_concept
TRAIN-0336,train,safe_warning:property_damage,safe_warning,Normal/Ignore,The article reports a reckless act likely to cause serious property destruction while clearly telling the audience not to copy it.,d587ab44a3acc5a0c212d8a2b1245b3b1211cba6b8bb4c36f3fa72339f0d0d53,paired_synthetic_policy_concept
TRAIN-0337,train,professional_controlled:property_damage,professional_controlled,Normal/Ignore,A qualified team studies a reckless act likely to cause serious property destruction inside a controlled setting with protective procedures.,66e766f5c7b7ff5bc418cb55425e1df0452dd6a080756960d6ad58b989a91c37,paired_synthetic_policy_concept
TRAIN-0338,train,professional_controlled:property_damage,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to a reckless act likely to cause serious property destruction at an authorized facility.,dcfe6f173ae22a286cf04ecd002b166668042e1ed7f6947645acdfff8e935cd9,paired_synthetic_policy_concept
TRAIN-0339,train,professional_controlled:property_damage,professional_controlled,Normal/Ignore,The educational material discusses a reckless act likely to cause serious property destruction under trained supervision and prohibits imitation.,4bfd9e50b5bbb17dd5d25f5c2cb50bde4a0c5988b7c0f74b433bba6c4b3d7bde,paired_synthetic_policy_concept
TRAIN-0340,train,professional_controlled:property_damage,professional_controlled,Normal/Ignore,A controlled test examines a reckless act likely to cause serious property destruction behind protective barriers with emergency staff present.,39ef973f11fe786287519143eba357ca61c725d95d8f6a28c7be30a4a60965e1,paired_synthetic_policy_concept
TRAIN-0341,train,professional_controlled:property_damage,professional_controlled,Normal/Ignore,Licensed operators address a reckless act likely to cause serious property destruction during formal safety training at a restricted site.,d8ff78f552252d3cc3926b4f1218e6469461531ca515b7df620e4785a7f6d0cb,paired_synthetic_policy_concept
TRAIN-0342,train,professional_controlled:property_damage,professional_controlled,Normal/Ignore,The documentary shows professionals managing a reckless act likely to cause serious property destruction with permits and exclusion controls.,a5bb2849303c13ae49930411e2cd1897f4cc784800af65b6f44b6b7454c6c400,paired_synthetic_policy_concept
TRAIN-0343,train,dangerous_advocacy:household_hazard,dangerous_advocacy,Normal/Ignore,The post urges an untrained viewer to imitate an unsupervised household experiment with a serious injury risk and presents it as entertainment.,5c3885fd9418e2eaeeae922ae04ed164a735f2840bc5ec78c55296107b287e44,paired_synthetic_policy_concept
TRAIN-0344,train,dangerous_advocacy:household_hazard,dangerous_advocacy,Normal/Ignore,A creator encourages the audience to try an unsupervised household experiment with a serious injury risk without professional supervision.,e5871dfa14e82ab9fc0964c01264b25d3b1fca37eeb8ba3d7a4993d200b71ee2,paired_synthetic_policy_concept
TRAIN-0345,train,dangerous_advocacy:household_hazard,dangerous_advocacy,Normal/Ignore,The message dares an amateur to attempt an unsupervised household experiment with a serious injury risk despite the obvious physical risk.,f3e5b02c523595a39c50c67b97fcf5c1c223552caf78679d305ed58938aeed92,paired_synthetic_policy_concept
TRAIN-0346,train,dangerous_advocacy:household_hazard,dangerous_advocacy,Normal/Ignore,This upload celebrates an unsupervised household experiment with a serious injury risk and asks viewers to copy the act.,df652f3fba3d4a9e78ab684857fc49757c044924bd15a70214c0eac06be8cbd8,paired_synthetic_policy_concept
TRAIN-0347,train,dangerous_advocacy:household_hazard,dangerous_advocacy,Normal/Ignore,The central instruction promotes an unsupervised household experiment with a serious injury risk while dismissing normal safety controls.,b1e064820763ca0ee80183351a7b34a159b4195dd86ef81900e4eaa9b7420ef3,paired_synthetic_policy_concept
TRAIN-0348,train,dangerous_advocacy:household_hazard,dangerous_advocacy,Normal/Ignore,The speaker treats an unsupervised household experiment with a serious injury risk as a challenge that ordinary people should repeat.,0ab12a905371d3ba3bfbc1ab41103860741103cf5c903e3aee8baf7d4d73c4fe,paired_synthetic_policy_concept
TRAIN-0349,train,safe_warning:household_hazard,safe_warning,Normal/Ignore,A safety notice discusses an unsupervised household experiment with a serious injury risk only to warn people not to imitate it.,cd7c71987a34667e43a1ee6e8a9cb85a9ff4156890967e05317e622aa4ff9e49,paired_synthetic_policy_concept
TRAIN-0350,train,safe_warning:household_hazard,safe_warning,Normal/Ignore,The report condemns an unsupervised household experiment with a serious injury risk and asks viewers to avoid repeating the act.,387972d4f88f15dd8501c1923554eb9b7752f6b7732729c7d70e0da40fb77ada,paired_synthetic_policy_concept
TRAIN-0351,train,safe_warning:household_hazard,safe_warning,Normal/Ignore,This prevention lesson explains the risk of an unsupervised household experiment with a serious injury risk without encouraging participation.,7ab255dd81d81d5c23969394f56898df997872c056cd2202726bc3523920ccc0,paired_synthetic_policy_concept
TRAIN-0352,train,safe_warning:household_hazard,safe_warning,Normal/Ignore,The speaker warns that an unsupervised household experiment with a serious injury risk can cause serious injury and should never be attempted.,d5d44b54eb81c39108e6379529f25bb6d3a62462a89d00059828da2aee01195a,paired_synthetic_policy_concept
TRAIN-0353,train,safe_warning:household_hazard,safe_warning,Normal/Ignore,A public safety campaign discourages an unsupervised household experiment with a serious injury risk and promotes protective behavior.,9bd8a0d7f095ffd15afaf4b05c4b68b811afc6886a43c54dff90431394642a1c,paired_synthetic_policy_concept
TRAIN-0354,train,safe_warning:household_hazard,safe_warning,Normal/Ignore,The article reports an unsupervised household experiment with a serious injury risk while clearly telling the audience not to copy it.,beb51042b1972c9b0ddf3d4f3b0cff98353bea6e6e76efa867889d49ff2e5831,paired_synthetic_policy_concept
TRAIN-0355,train,professional_controlled:household_hazard,professional_controlled,Normal/Ignore,A qualified team studies an unsupervised household experiment with a serious injury risk inside a controlled setting with protective procedures.,4686d1fd8532eb34bfa6fe860d30678834dfd48492546285ec3af73b44d8bd27,paired_synthetic_policy_concept
TRAIN-0356,train,professional_controlled:household_hazard,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to an unsupervised household experiment with a serious injury risk at an authorized facility.,30a1e40d69171ce384c3f7bd1ccfa6e929f28a542c22c8f5c262e86fa7be8f50,paired_synthetic_policy_concept
TRAIN-0357,train,professional_controlled:household_hazard,professional_controlled,Normal/Ignore,The educational material discusses an unsupervised household experiment with a serious injury risk under trained supervision and prohibits imitation.,354e481e7353fea59bdf2b393afcc10c1dbd7380cc70a5833725bdca2cfa7e42,paired_synthetic_policy_concept
TRAIN-0358,train,professional_controlled:household_hazard,professional_controlled,Normal/Ignore,A controlled test examines an unsupervised household experiment with a serious injury risk behind protective barriers with emergency staff present.,57bfa08cdfbeaaec25537cb73808e6089b5b8fac7f436fe44eda2982060b1390,paired_synthetic_policy_concept
TRAIN-0359,train,professional_controlled:household_hazard,professional_controlled,Normal/Ignore,Licensed operators address an unsupervised household experiment with a serious injury risk during formal safety training at a restricted site.,95f2c506da7dd21883e9bc8c083635a02b31c3f47e277fc91f5ab4ce987c9ccd,paired_synthetic_policy_concept
TRAIN-0360,train,professional_controlled:household_hazard,professional_controlled,Normal/Ignore,The documentary shows professionals managing an unsupervised household experiment with a serious injury risk with permits and exclusion controls.,6488434571df32f4b7c4dcd71f1ef35876b1ad26ff0c26ec7c8bf3239e9bb377,paired_synthetic_policy_concept
TRAIN-0361,train,safe_or_other:board_game,safe_or_other,Normal/Ignore,This message invites friends to complete a harmless board-game challenge.,bf44dfd37dd990ab19eac8cd68ed1841204575ad091f5d61d8f6e4e7a0df3482,paired_synthetic_policy_concept
TRAIN-0362,train,safe_or_other:board_game,safe_or_other,Normal/Ignore,The post invites friends to complete a harmless board-game challenge.,e1da9e0e51658c81d272f0ec5132191ca533a1c30820b459dca5acac42b6c2fc,paired_synthetic_policy_concept
TRAIN-0363,train,safe_or_other:board_game,safe_or_other,Normal/Ignore,A short caption invites friends to complete a harmless board-game challenge.,2e9afb4bd0cce4c0172182c8ec042123f5e748c18964e3f1746329c5aa98ffdd,paired_synthetic_policy_concept
TRAIN-0364,train,safe_or_other:board_game,safe_or_other,Normal/Ignore,The content simply invites friends to complete a harmless board-game challenge.,935fc04d91a1fe787ea1f026b021a0fdb367bfba9816b2ff5d39661e32d48a15,paired_synthetic_policy_concept
TRAIN-0365,train,safe_or_other:logic_puzzle,safe_or_other,Normal/Ignore,This message encourages students to solve a normal logic puzzle.,aaba47f8eaf3220d33c63ce6dbd4c54601a775e1f80b2c8ba3458cd49780f69c,paired_synthetic_policy_concept
TRAIN-0366,train,safe_or_other:logic_puzzle,safe_or_other,Normal/Ignore,The post encourages students to solve a normal logic puzzle.,542fb169b295346b9492504158b4452aa4e6dd2dac67754e53a1bc261d9a98bc,paired_synthetic_policy_concept
TRAIN-0367,train,safe_or_other:logic_puzzle,safe_or_other,Normal/Ignore,A short caption encourages students to solve a normal logic puzzle.,f2812d16a9bf0bdd5c6f3237f52d3d3362d4ce64ee431c412c279ad07f14c704,paired_synthetic_policy_concept
TRAIN-0368,train,safe_or_other:logic_puzzle,safe_or_other,Normal/Ignore,The content simply encourages students to solve a normal logic puzzle.,c55f0b62c8e0c46dcd43aba6a1622a9dc5a9e1305a58ea04f0765ffbc7eb21c2,paired_synthetic_policy_concept
TRAIN-0369,train,safe_or_other:safe_fitness,safe_or_other,Normal/Ignore,This message describes a beginner exercise with rest and ordinary safety limits.,0722ff8f1c2f2ad723245b4a66bd17981ea07e21989fedecd806d535593b122d,paired_synthetic_policy_concept
TRAIN-0370,train,safe_or_other:safe_fitness,safe_or_other,Normal/Ignore,The post describes a beginner exercise with rest and ordinary safety limits.,3ad930b852faa063b5457ceb09dc8b199424ad4d23967250c013a18241a4dba9,paired_synthetic_policy_concept
TRAIN-0371,train,safe_or_other:safe_fitness,safe_or_other,Normal/Ignore,A short caption describes a beginner exercise with rest and ordinary safety limits.,bfe8c0a1fc61d437c169e6783c2e85842366c6d04a436be9eb3be48977282cd4,paired_synthetic_policy_concept
TRAIN-0372,train,safe_or_other:safe_fitness,safe_or_other,Normal/Ignore,The content simply describes a beginner exercise with rest and ordinary safety limits.,d39ea7e83a3beb0ba319e509e58fe212724abdb01c8bc090adb0393ca62f1955,paired_synthetic_policy_concept
TRAIN-0373,train,safe_or_other:safe_craft,safe_or_other,Normal/Ignore,This message shows a harmless classroom paper craft.,08c39e577143485baf5512fe0d9e08670527312ce993e4dcd05c216a0375f9a2,paired_synthetic_policy_concept
TRAIN-0374,train,safe_or_other:safe_craft,safe_or_other,Normal/Ignore,The post shows a harmless classroom paper craft.,d96e6205cc0fcd25dba606cf67e647869969599d95c8f59b3e3ee6a69444cb6b,paired_synthetic_policy_concept
TRAIN-0375,train,safe_or_other:safe_craft,safe_or_other,Normal/Ignore,A short caption shows a harmless classroom paper craft.,48c722dfd0f85b4d853b6146b8a1e1851e4314ebb01620d738b8eb8cb5486bed,paired_synthetic_policy_concept
TRAIN-0376,train,safe_or_other:safe_craft,safe_or_other,Normal/Ignore,The content simply shows a harmless classroom paper craft.,1af59c53df547ba70202102c47730677ea41ebf21487689d80081f10694d4aa9,paired_synthetic_policy_concept
TRAIN-0377,train,safe_or_other:safe_cooking,safe_or_other,Normal/Ignore,This message shares routine cooking advice with normal kitchen care.,430338373e25b407eb369b7f7b804dc56135ec991688d6c0e2b133da65d267c6,paired_synthetic_policy_concept
TRAIN-0378,train,safe_or_other:safe_cooking,safe_or_other,Normal/Ignore,The post shares routine cooking advice with normal kitchen care.,28071734deb2bf8b922924117e6b3fa2b5fd25704ef81a993744de67db35b17f,paired_synthetic_policy_concept
TRAIN-0379,train,safe_or_other:safe_cooking,safe_or_other,Normal/Ignore,A short caption shares routine cooking advice with normal kitchen care.,9d57f7230da89ea6c47cfe2133b69dcb5e3cba6befd24ae8998ccc74210dc507,paired_synthetic_policy_concept
TRAIN-0380,train,safe_or_other:safe_cooking,safe_or_other,Normal/Ignore,The content simply shares routine cooking advice with normal kitchen care.,d8f8d5b3328c1b149218ca6b02a5af2543e3e7fb01171f5ffffc05570a825dfd,paired_synthetic_policy_concept
TRAIN-0381,train,safe_or_other:neutral_news,safe_or_other,Normal/Ignore,This message neutrally reports a public event without encouraging harm.,e34a5dbe1919a525dff4bce6bc2e21369af1c3707b481412bc92850bce98dbeb,paired_synthetic_policy_concept
TRAIN-0382,train,safe_or_other:neutral_news,safe_or_other,Normal/Ignore,The post neutrally reports a public event without encouraging harm.,177392426bc5c63a27f0cb9c25323f7fde3e6eb89876965251f4a05b24abeb66,paired_synthetic_policy_concept
TRAIN-0383,train,safe_or_other:neutral_news,safe_or_other,Normal/Ignore,A short caption neutrally reports a public event without encouraging harm.,61d57a865e8de4a8ac4992ac73114923ad15446813ec34f1c058dd676f27da98,paired_synthetic_policy_concept
TRAIN-0384,train,safe_or_other:neutral_news,safe_or_other,Normal/Ignore,The content simply neutrally reports a public event without encouraging harm.,ea8ef0b41aab9607e54ec6f0bde3ef31ff21cf8ef170113c2cd27582fef72909,paired_synthetic_policy_concept
TRAIN-0385,train,safe_or_other:violence_owner,safe_or_other,Violent Content,This message directly threatens to assault a specific person.,20e9f5239a53686d2598e13aa1ae69e433d06a66ed127044a67632a581bdac40,paired_synthetic_policy_concept
TRAIN-0386,train,safe_or_other:violence_owner,safe_or_other,Violent Content,The post directly threatens to assault a specific person.,c36f9c3bbb426d9f90a2d3de4e9ed27ffefc615f84e05390b5bd77f3e636010c,paired_synthetic_policy_concept
TRAIN-0387,train,safe_or_other:violence_owner,safe_or_other,Violent Content,A short caption directly threatens to assault a specific person.,a26f7aaf993961ebdc4580ff1652fcc64d50962c832dcaf49c2e40577fcf85f5,paired_synthetic_policy_concept
TRAIN-0388,train,safe_or_other:violence_owner,safe_or_other,Violent Content,The content simply directly threatens to assault a specific person.,9f2fac4c4845bd999d492d82b939f4843b7f042cb525b1d4983ed26586a1cc1b,paired_synthetic_policy_concept
TRAIN-0389,train,safe_or_other:private_owner,safe_or_other,Publishing Private Information,This message publishes another person's private home address.,47729cd041deb7bc5578de72de8a143e26f6c4e1fba100eaab10d5def7cd18d4,paired_synthetic_policy_concept
TRAIN-0390,train,safe_or_other:private_owner,safe_or_other,Publishing Private Information,The post publishes another person's private home address.,6bcafb216f5c345d9543427a05a65e50fe7f3850e9442a046962f643a101ef30,paired_synthetic_policy_concept
TRAIN-0391,train,safe_or_other:private_owner,safe_or_other,Publishing Private Information,A short caption publishes another person's private home address.,abbc4edaaea3ed5ff221e43f2cf4b07e9910447b12b7731d4670cd6b91ce8659,paired_synthetic_policy_concept
TRAIN-0392,train,safe_or_other:private_owner,safe_or_other,Publishing Private Information,The content simply publishes another person's private home address.,b4a4ac94cd896c13743e084edbbf8ee5f9ebfbf5cccf001759b44a118c824713,paired_synthetic_policy_concept
TRAIN-0393,train,safe_or_other:spam_owner,safe_or_other,"Spam, Scam & Phishing",This message impersonates account support to request a secret access code.,9b310708593923f54494a946c353f38f1f79f4cb311e173b48897d4e20fb57d2,paired_synthetic_policy_concept
TRAIN-0394,train,safe_or_other:spam_owner,safe_or_other,"Spam, Scam & Phishing",The post impersonates account support to request a secret access code.,0ae487ec21c8a6083a993032e5a585d143283b36123595de1aa30330883fed43,paired_synthetic_policy_concept
TRAIN-0395,train,safe_or_other:spam_owner,safe_or_other,"Spam, Scam & Phishing",A short caption impersonates account support to request a secret access code.,b4dcd7e213ee5fb46c74c51675918c8853c160d0edc467d294ff6d3c49b8d084,paired_synthetic_policy_concept
TRAIN-0396,train,safe_or_other:spam_owner,safe_or_other,"Spam, Scam & Phishing",The content simply impersonates account support to request a secret access code.,cbd7db68e9ba9b22f0ef24a29d271e1f8204126ce431963fd118393497489cbc,paired_synthetic_policy_concept
TRAIN-0397,train,safe_or_other:cyber_owner,safe_or_other,Cyberbullying & Harassment,This message repeatedly targets a person with unwanted intimidating messages.,ded84ab546f14a02785fe247d0ed6e1ee2aa26218ee29020ed1b28b55279334b,paired_synthetic_policy_concept
TRAIN-0398,train,safe_or_other:cyber_owner,safe_or_other,Cyberbullying & Harassment,The post repeatedly targets a person with unwanted intimidating messages.,110cc9ac46eba522157794a5a4d918543a2f692bdc4f38203ee138922ba96a58,paired_synthetic_policy_concept
TRAIN-0399,train,safe_or_other:cyber_owner,safe_or_other,Cyberbullying & Harassment,A short caption repeatedly targets a person with unwanted intimidating messages.,3be0d711db0fa9ec3f7c9d8ff1710c50a0c31f60b67eaa010e396a8f5d06c3d3,paired_synthetic_policy_concept
TRAIN-0400,train,safe_or_other:cyber_owner,safe_or_other,Cyberbullying & Harassment,The content simply repeatedly targets a person with unwanted intimidating messages.,1cc3cd09d59682f314c8e7a13bb7d6066171acae6ac0dd1b74eaf48ae0a94eb7,paired_synthetic_policy_concept
TRAIN-0401,train,safe_or_other:hate_owner,safe_or_other,Hate Speech & Discrimination,This message attacks people because of a protected identity.,8d7d0944678992064935a4b5b79a55dd33f7c0e18a68794257d0fe88ac44441d,paired_synthetic_policy_concept
TRAIN-0402,train,safe_or_other:hate_owner,safe_or_other,Hate Speech & Discrimination,The post attacks people because of a protected identity.,674d5d6346c93560c556d0c2a4d8db87f41ff2bc3e4bcdfde43ba3db0d89bbd9,paired_synthetic_policy_concept
TRAIN-0403,train,safe_or_other:hate_owner,safe_or_other,Hate Speech & Discrimination,A short caption attacks people because of a protected identity.,625264df6019e638a73c5caa0eaf7b632f1bb48ab8eb0677f1d8a388bd45fd6e,paired_synthetic_policy_concept
TRAIN-0404,train,safe_or_other:hate_owner,safe_or_other,Hate Speech & Discrimination,The content simply attacks people because of a protected identity.,48bfd4401c76a41606aef042735a9f82f1836258449365874b07ebbc30f17219,paired_synthetic_policy_concept
TRAIN-0405,train,safe_or_other:religious_owner,safe_or_other,Religiously Offensive Content,This message directly attacks a sacred object in offensive expression.,b912fd91770e6e151bd098579bcac6b726ba485cbb6b64498801a2fdd1badd6e,paired_synthetic_policy_concept
TRAIN-0406,train,safe_or_other:religious_owner,safe_or_other,Religiously Offensive Content,The post directly attacks a sacred object in offensive expression.,bc04ddb80325d265abe98d4f7d5356025670e0efd9ae105f6dbb35a066edc6fd,paired_synthetic_policy_concept
TRAIN-0407,train,safe_or_other:religious_owner,safe_or_other,Religiously Offensive Content,A short caption directly attacks a sacred object in offensive expression.,aad30be3268a42a53f723367254701d9c9214274042646fbc720857eafde6a32,paired_synthetic_policy_concept
TRAIN-0408,train,safe_or_other:religious_owner,safe_or_other,Religiously Offensive Content,The content simply directly attacks a sacred object in offensive expression.,44ac67ff3f74b4d19f970eb051a82b980313017e1fef0c48fa0437694372dc54,paired_synthetic_policy_concept
TRAIN-0409,train,safe_or_other:terror_owner,safe_or_other,Terrorism & Extremism,This message praises recruitment for an extremist organization.,7ef61f32b67d94578527af46186c1168d92fa8800714b9a0179b472bf8440ba9,paired_synthetic_policy_concept
TRAIN-0410,train,safe_or_other:terror_owner,safe_or_other,Terrorism & Extremism,The post praises recruitment for an extremist organization.,bffacae16b19d78be6aece606016a4d9474afb556755431c3b64da87252dad20,paired_synthetic_policy_concept
TRAIN-0411,train,safe_or_other:terror_owner,safe_or_other,Terrorism & Extremism,A short caption praises recruitment for an extremist organization.,544c8fb24ee458900e7481380dc968686f8df3811f0c4bf4cc835b6c1d8316ea,paired_synthetic_policy_concept
TRAIN-0412,train,safe_or_other:terror_owner,safe_or_other,Terrorism & Extremism,The content simply praises recruitment for an extremist organization.,428e392755a662b9a29511a36613bfa2d7399cbe0c39f4603ddee902771a31f9,paired_synthetic_policy_concept
TRAIN-0413,train,safe_or_other:fact_owner,safe_or_other,Misinformation & Fake News,This message makes a checkable public claim that requires evidence.,b4b940ec1cf321f312016197f4f6afc4574301028fa1a46da14bc0f62a2b1315,paired_synthetic_policy_concept
TRAIN-0414,train,safe_or_other:fact_owner,safe_or_other,Misinformation & Fake News,The post makes a checkable public claim that requires evidence.,e7c9f80f1dc507e5b20b2d11d8844358596673079e1ebd626baa2e2042d635f7,paired_synthetic_policy_concept
TRAIN-0415,train,safe_or_other:fact_owner,safe_or_other,Misinformation & Fake News,A short caption makes a checkable public claim that requires evidence.,3ba3e27d80bbc2c3757ddaef47f8ce0da87bbb0a5b474c07979c6a9ad4e135c5,paired_synthetic_policy_concept
