record_id,group,text,expected_category,existing_category,existing_action,existing_review
ESTABLISHED_OWNER-034,established_category_owner_isolation,An existing Publishing Private Information decision accompanies a current listing for a forged passport. RC2 owner case 34.,Publishing Private Information,Publishing Private Information,Remove exposed information and send for human review,True
ESTABLISHED_OWNER-035,established_category_owner_isolation,An existing Terrorism & Extremism decision accompanies a current listing for a paid sexual service. RC2 owner case 35.,Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
ESTABLISHED_OWNER-036,established_category_owner_isolation,An existing Hate Speech & Discrimination decision accompanies a current listing for illegal drugs. RC2 owner case 36.,Hate Speech & Discrimination,Hate Speech & Discrimination,Remove and escalate,True
ESTABLISHED_OWNER-037,established_category_owner_isolation,An existing Cyberbullying & Harassment decision accompanies a current listing for a prohibited weapon. RC2 owner case 37.,Cyberbullying & Harassment,Cyberbullying & Harassment,"Limit, flag, and send for human review",True
ESTABLISHED_OWNER-038,established_category_owner_isolation,An existing Child Exploitation decision accompanies a current listing for illegal betting. RC2 owner case 38.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-039,established_category_owner_isolation,An existing Dangerous Content decision accompanies a current listing for a forged passport. RC2 owner case 39.,Dangerous Content,Dangerous Content,Remove and send for human review,True
ESTABLISHED_OWNER-040,established_category_owner_isolation,"An existing Graphic, Obscene & Sexual Content decision accompanies a current listing for a paid sexual service. RC2 owner case 40.","Graphic, Obscene & Sexual Content","Graphic, Obscene & Sexual Content",Age-restrict or limit distribution,True
CHILD-OWNER-001,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 1.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-002,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 2.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-003,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 3.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-004,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 4.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-005,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 5.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-006,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 6.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-007,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 7.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-008,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 8.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-009,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 9.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-010,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 10.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-011,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 11.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-012,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 12.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-013,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 13.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-014,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 14.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-015,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 15.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-016,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 16.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-017,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 17.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-018,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 18.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-019,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 19.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-020,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 20.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-021,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 21.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-022,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 22.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-023,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 23.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-024,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 24.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-025,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 25.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-026,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 26.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-027,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 27.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-028,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 28.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-029,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 29.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-030,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 30.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-031,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 31.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-032,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 32.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-033,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 33.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-034,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 34.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-035,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 35.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-036,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 36.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-037,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 37.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-038,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 38.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-039,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 39.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
CHILD-OWNER-040,child_safety_owner_boundary,A child or minor is linked to a sexual private image; the separate child-safety owner is already active. RC2 child case 40.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
ORDINARY_UNRELATED_SAFE_CONTEXT-001,ordinary_unrelated_safe_context,This community notice announces a software engineering vacancy. RC2 case 1.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-002,ordinary_unrelated_safe_context,This community notice announces a cooking class. RC2 case 2.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-003,ordinary_unrelated_safe_context,This community notice announces a charity fundraiser. RC2 case 3.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-004,ordinary_unrelated_safe_context,This community notice announces a music lesson. RC2 case 4.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-005,ordinary_unrelated_safe_context,This community notice announces a public library event. RC2 case 5.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-006,ordinary_unrelated_safe_context,A local organization publishes details about a software engineering vacancy. RC2 case 6.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-007,ordinary_unrelated_safe_context,A local organization publishes details about a cooking class. RC2 case 7.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-008,ordinary_unrelated_safe_context,A local organization publishes details about a charity fundraiser. RC2 case 8.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-009,ordinary_unrelated_safe_context,A local organization publishes details about a music lesson. RC2 case 9.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-010,ordinary_unrelated_safe_context,A local organization publishes details about a public library event. RC2 case 10.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-011,ordinary_unrelated_safe_context,The page contains an ordinary description of a software engineering vacancy. RC2 case 11.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-012,ordinary_unrelated_safe_context,The page contains an ordinary description of a cooking class. RC2 case 12.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-013,ordinary_unrelated_safe_context,The page contains an ordinary description of a charity fundraiser. RC2 case 13.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-014,ordinary_unrelated_safe_context,The page contains an ordinary description of a music lesson. RC2 case 14.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-015,ordinary_unrelated_safe_context,The page contains an ordinary description of a public library event. RC2 case 15.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-016,ordinary_unrelated_safe_context,A verified public calendar lists a software engineering vacancy. RC2 case 16.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-017,ordinary_unrelated_safe_context,A verified public calendar lists a cooking class. RC2 case 17.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-018,ordinary_unrelated_safe_context,A verified public calendar lists a charity fundraiser. RC2 case 18.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-019,ordinary_unrelated_safe_context,A verified public calendar lists a music lesson. RC2 case 19.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-020,ordinary_unrelated_safe_context,A verified public calendar lists a public library event. RC2 case 20.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-021,ordinary_unrelated_safe_context,This community notice announces a software engineering vacancy. RC2 case 21.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-022,ordinary_unrelated_safe_context,This community notice announces a cooking class. RC2 case 22.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-023,ordinary_unrelated_safe_context,This community notice announces a charity fundraiser. RC2 case 23.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-024,ordinary_unrelated_safe_context,This community notice announces a music lesson. RC2 case 24.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-025,ordinary_unrelated_safe_context,This community notice announces a public library event. RC2 case 25.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-026,ordinary_unrelated_safe_context,A local organization publishes details about a software engineering vacancy. RC2 case 26.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-027,ordinary_unrelated_safe_context,A local organization publishes details about a cooking class. RC2 case 27.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-028,ordinary_unrelated_safe_context,A local organization publishes details about a charity fundraiser. RC2 case 28.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-029,ordinary_unrelated_safe_context,A local organization publishes details about a music lesson. RC2 case 29.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-030,ordinary_unrelated_safe_context,A local organization publishes details about a public library event. RC2 case 30.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-031,ordinary_unrelated_safe_context,The page contains an ordinary description of a software engineering vacancy. RC2 case 31.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-032,ordinary_unrelated_safe_context,The page contains an ordinary description of a cooking class. RC2 case 32.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-033,ordinary_unrelated_safe_context,The page contains an ordinary description of a charity fundraiser. RC2 case 33.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-034,ordinary_unrelated_safe_context,The page contains an ordinary description of a music lesson. RC2 case 34.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-035,ordinary_unrelated_safe_context,The page contains an ordinary description of a public library event. RC2 case 35.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-036,ordinary_unrelated_safe_context,A verified public calendar lists a software engineering vacancy. RC2 case 36.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-037,ordinary_unrelated_safe_context,A verified public calendar lists a cooking class. RC2 case 37.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-038,ordinary_unrelated_safe_context,A verified public calendar lists a charity fundraiser. RC2 case 38.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-039,ordinary_unrelated_safe_context,A verified public calendar lists a music lesson. RC2 case 39.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_UNRELATED_SAFE_CONTEXT-040,ordinary_unrelated_safe_context,A verified public calendar lists a public library event. RC2 case 40.,Normal/Ignore,Normal/Ignore,Allow,False
