record_id,group,text,expected_category,existing_category,existing_action,existing_review
REORDERED_RANSOMWARE_AND_WIPER_ACTIONS-001,reordered_ransomware_and_wiper_actions,A hostile account installs ransomware on unrelated endpoints; RC2 development 1.,Malicious Programs,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-060,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 60.,Normal/Ignore,Normal/Ignore,Allow,False
RC2-OWNER-001,established_owner_isolation,"The account deploys ransomware, but an existing Child Exploitation decision owns the case; RC2 development 1.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
RC2-OWNER-002,established_owner_isolation,"The account deploys ransomware, but an existing Illegal Activities decision owns the case; RC2 development 2.",Illegal Activities,Illegal Activities,Restrict and send for human review,True
RC2-OWNER-003,established_owner_isolation,"The account deploys ransomware, but an existing Spam, Scam & Phishing decision owns the case; RC2 development 3.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
RC2-OWNER-004,established_owner_isolation,"The account deploys ransomware, but an existing Identity Theft & Impersonation decision owns the case; RC2 development 4.",Identity Theft & Impersonation,Identity Theft & Impersonation,Refer to human review,True
RC2-OWNER-005,established_owner_isolation,"The account deploys ransomware, but an existing Publishing Private Information decision owns the case; RC2 development 5.",Publishing Private Information,Publishing Private Information,Refer to human review,True
RC2-OWNER-006,established_owner_isolation,"The account deploys ransomware, but an existing Invasion of Privacy decision owns the case; RC2 development 6.",Invasion of Privacy,Invasion of Privacy,Restrict and send for human review,True
RC2-OWNER-007,established_owner_isolation,"The account deploys ransomware, but an existing Terrorism & Extremism decision owns the case; RC2 development 7.",Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
RC2-OWNER-008,established_owner_isolation,"The account deploys ransomware, but an existing Dangerous Content decision owns the case; RC2 development 8.",Dangerous Content,Dangerous Content,Remove and send for human review,True
RC2-OWNER-009,established_owner_isolation,"The account deploys ransomware, but an existing Child Exploitation decision owns the case; RC2 development 9.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
RC2-OWNER-010,established_owner_isolation,"The account deploys ransomware, but an existing Illegal Activities decision owns the case; RC2 development 10.",Illegal Activities,Illegal Activities,Restrict and send for human review,True
RC2-OWNER-011,established_owner_isolation,"The account deploys ransomware, but an existing Spam, Scam & Phishing decision owns the case; RC2 development 11.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
RC2-OWNER-012,established_owner_isolation,"The account deploys ransomware, but an existing Identity Theft & Impersonation decision owns the case; RC2 development 12.",Identity Theft & Impersonation,Identity Theft & Impersonation,Refer to human review,True
RC2-OWNER-013,established_owner_isolation,"The account deploys ransomware, but an existing Publishing Private Information decision owns the case; RC2 development 13.",Publishing Private Information,Publishing Private Information,Refer to human review,True
RC2-OWNER-014,established_owner_isolation,"The account deploys ransomware, but an existing Invasion of Privacy decision owns the case; RC2 development 14.",Invasion of Privacy,Invasion of Privacy,Restrict and send for human review,True
RC2-OWNER-015,established_owner_isolation,"The account deploys ransomware, but an existing Terrorism & Extremism decision owns the case; RC2 development 15.",Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
RC2-OWNER-016,established_owner_isolation,"The account deploys ransomware, but an existing Dangerous Content decision owns the case; RC2 development 16.",Dangerous Content,Dangerous Content,Remove and send for human review,True
RC2-OWNER-017,established_owner_isolation,"The account deploys ransomware, but an existing Child Exploitation decision owns the case; RC2 development 17.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
RC2-OWNER-018,established_owner_isolation,"The account deploys ransomware, but an existing Illegal Activities decision owns the case; RC2 development 18.",Illegal Activities,Illegal Activities,Restrict and send for human review,True
RC2-OWNER-019,established_owner_isolation,"The account deploys ransomware, but an existing Spam, Scam & Phishing decision owns the case; RC2 development 19.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
RC2-OWNER-020,established_owner_isolation,"The account deploys ransomware, but an existing Identity Theft & Impersonation decision owns the case; RC2 development 20.",Identity Theft & Impersonation,Identity Theft & Impersonation,Refer to human review,True
RC2-OWNER-021,established_owner_isolation,"The account deploys ransomware, but an existing Publishing Private Information decision owns the case; RC2 development 21.",Publishing Private Information,Publishing Private Information,Refer to human review,True
RC2-OWNER-022,established_owner_isolation,"The account deploys ransomware, but an existing Invasion of Privacy decision owns the case; RC2 development 22.",Invasion of Privacy,Invasion of Privacy,Restrict and send for human review,True
RC2-OWNER-023,established_owner_isolation,"The account deploys ransomware, but an existing Terrorism & Extremism decision owns the case; RC2 development 23.",Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
RC2-OWNER-024,established_owner_isolation,"The account deploys ransomware, but an existing Dangerous Content decision owns the case; RC2 development 24.",Dangerous Content,Dangerous Content,Remove and send for human review,True
RC2-OWNER-025,established_owner_isolation,"The account deploys ransomware, but an existing Child Exploitation decision owns the case; RC2 development 25.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
RC2-OWNER-026,established_owner_isolation,"The account deploys ransomware, but an existing Illegal Activities decision owns the case; RC2 development 26.",Illegal Activities,Illegal Activities,Restrict and send for human review,True
RC2-OWNER-027,established_owner_isolation,"The account deploys ransomware, but an existing Spam, Scam & Phishing decision owns the case; RC2 development 27.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
RC2-OWNER-028,established_owner_isolation,"The account deploys ransomware, but an existing Identity Theft & Impersonation decision owns the case; RC2 development 28.",Identity Theft & Impersonation,Identity Theft & Impersonation,Refer to human review,True
RC2-OWNER-029,established_owner_isolation,"The account deploys ransomware, but an existing Publishing Private Information decision owns the case; RC2 development 29.",Publishing Private Information,Publishing Private Information,Refer to human review,True
RC2-OWNER-030,established_owner_isolation,"The account deploys ransomware, but an existing Invasion of Privacy decision owns the case; RC2 development 30.",Invasion of Privacy,Invasion of Privacy,Restrict and send for human review,True
RC2-OWNER-031,established_owner_isolation,"The account deploys ransomware, but an existing Terrorism & Extremism decision owns the case; RC2 development 31.",Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
RC2-OWNER-032,established_owner_isolation,"The account deploys ransomware, but an existing Dangerous Content decision owns the case; RC2 development 32.",Dangerous Content,Dangerous Content,Remove and send for human review,True
RC2-OWNER-033,established_owner_isolation,"The account deploys ransomware, but an existing Child Exploitation decision owns the case; RC2 development 33.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
RC2-OWNER-034,established_owner_isolation,"The account deploys ransomware, but an existing Illegal Activities decision owns the case; RC2 development 34.",Illegal Activities,Illegal Activities,Restrict and send for human review,True
RC2-OWNER-035,established_owner_isolation,"The account deploys ransomware, but an existing Spam, Scam & Phishing decision owns the case; RC2 development 35.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
RC2-OWNER-036,established_owner_isolation,"The account deploys ransomware, but an existing Identity Theft & Impersonation decision owns the case; RC2 development 36.",Identity Theft & Impersonation,Identity Theft & Impersonation,Refer to human review,True
RC2-OWNER-037,established_owner_isolation,"The account deploys ransomware, but an existing Publishing Private Information decision owns the case; RC2 development 37.",Publishing Private Information,Publishing Private Information,Refer to human review,True
RC2-OWNER-038,established_owner_isolation,"The account deploys ransomware, but an existing Invasion of Privacy decision owns the case; RC2 development 38.",Invasion of Privacy,Invasion of Privacy,Restrict and send for human review,True
RC2-OWNER-039,established_owner_isolation,"The account deploys ransomware, but an existing Terrorism & Extremism decision owns the case; RC2 development 39.",Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
RC2-OWNER-040,established_owner_isolation,"The account deploys ransomware, but an existing Dangerous Content decision owns the case; RC2 development 40.",Dangerous Content,Dangerous Content,Remove and send for human review,True
RC2-OWNER-041,established_owner_isolation,"The account deploys ransomware, but an existing Child Exploitation decision owns the case; RC2 development 41.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
RC2-OWNER-042,established_owner_isolation,"The account deploys ransomware, but an existing Illegal Activities decision owns the case; RC2 development 42.",Illegal Activities,Illegal Activities,Restrict and send for human review,True
RC2-OWNER-043,established_owner_isolation,"The account deploys ransomware, but an existing Spam, Scam & Phishing decision owns the case; RC2 development 43.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
RC2-OWNER-044,established_owner_isolation,"The account deploys ransomware, but an existing Identity Theft & Impersonation decision owns the case; RC2 development 44.",Identity Theft & Impersonation,Identity Theft & Impersonation,Refer to human review,True
RC2-OWNER-045,established_owner_isolation,"The account deploys ransomware, but an existing Publishing Private Information decision owns the case; RC2 development 45.",Publishing Private Information,Publishing Private Information,Refer to human review,True
RC2-OWNER-046,established_owner_isolation,"The account deploys ransomware, but an existing Invasion of Privacy decision owns the case; RC2 development 46.",Invasion of Privacy,Invasion of Privacy,Restrict and send for human review,True
RC2-OWNER-047,established_owner_isolation,"The account deploys ransomware, but an existing Terrorism & Extremism decision owns the case; RC2 development 47.",Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
RC2-OWNER-048,established_owner_isolation,"The account deploys ransomware, but an existing Dangerous Content decision owns the case; RC2 development 48.",Dangerous Content,Dangerous Content,Remove and send for human review,True
RC2-OWNER-049,established_owner_isolation,"The account deploys ransomware, but an existing Child Exploitation decision owns the case; RC2 development 49.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
RC2-OWNER-050,established_owner_isolation,"The account deploys ransomware, but an existing Illegal Activities decision owns the case; RC2 development 50.",Illegal Activities,Illegal Activities,Restrict and send for human review,True
RC2-OWNER-051,established_owner_isolation,"The account deploys ransomware, but an existing Spam, Scam & Phishing decision owns the case; RC2 development 51.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
RC2-OWNER-052,established_owner_isolation,"The account deploys ransomware, but an existing Identity Theft & Impersonation decision owns the case; RC2 development 52.",Identity Theft & Impersonation,Identity Theft & Impersonation,Refer to human review,True
RC2-OWNER-053,established_owner_isolation,"The account deploys ransomware, but an existing Publishing Private Information decision owns the case; RC2 development 53.",Publishing Private Information,Publishing Private Information,Refer to human review,True
RC2-OWNER-054,established_owner_isolation,"The account deploys ransomware, but an existing Invasion of Privacy decision owns the case; RC2 development 54.",Invasion of Privacy,Invasion of Privacy,Restrict and send for human review,True
RC2-OWNER-055,established_owner_isolation,"The account deploys ransomware, but an existing Terrorism & Extremism decision owns the case; RC2 development 55.",Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
RC2-OWNER-056,established_owner_isolation,"The account deploys ransomware, but an existing Dangerous Content decision owns the case; RC2 development 56.",Dangerous Content,Dangerous Content,Remove and send for human review,True
RC2-OWNER-057,established_owner_isolation,"The account deploys ransomware, but an existing Child Exploitation decision owns the case; RC2 development 57.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
RC2-OWNER-058,established_owner_isolation,"The account deploys ransomware, but an existing Illegal Activities decision owns the case; RC2 development 58.",Illegal Activities,Illegal Activities,Restrict and send for human review,True
RC2-OWNER-059,established_owner_isolation,"The account deploys ransomware, but an existing Spam, Scam & Phishing decision owns the case; RC2 development 59.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
RC2-OWNER-060,established_owner_isolation,"The account deploys ransomware, but an existing Identity Theft & Impersonation decision owns the case; RC2 development 60.",Identity Theft & Impersonation,Identity Theft & Impersonation,Refer to human review,True
