split,label,family,text
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 5: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 6: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 7: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 8: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 9: a file installed password-stealing software.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 10: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 11: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 12: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 13: a message threatened a former partner.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 14: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 15: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 16: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 17: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 18: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 19: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 20: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 21: a football player was called foolish.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 22: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 23: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 24: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 25: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 26: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 27: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 28: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 29: a file installed password-stealing software.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 30: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 31: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 32: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 33: a message threatened a former partner.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 34: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 35: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 36: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 37: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 38: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 39: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 40: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 41: a football player was called foolish.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 42: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 43: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 44: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 45: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 46: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 47: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 48: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 49: a file installed password-stealing software.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 50: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 51: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 52: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 53: a message threatened a former partner.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 54: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 55: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 56: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 57: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 58: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 59: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 60: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_1,The document neutrally records that policy example 1: a football player was called foolish.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 3: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 4: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 5: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 6: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 7: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 8: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 9: a file installed password-stealing software.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 10: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 11: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 12: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 13: a message threatened a former partner.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 14: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 15: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 16: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 17: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 18: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 19: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 20: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 21: a football player was called foolish.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 22: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 23: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 24: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 25: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 26: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 27: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 28: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 29: a file installed password-stealing software.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 30: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 31: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 32: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 33: a message threatened a former partner.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 34: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 35: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 36: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 37: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 38: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 39: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 40: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 41: a football player was called foolish.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 42: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 43: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 44: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 45: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 46: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 47: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 48: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 49: a file installed password-stealing software.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 50: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 51: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 52: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 53: a message threatened a former partner.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 54: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 55: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 56: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 57: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 58: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 59: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 60: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 1: a football player was called foolish.
train,no_religious_override,other_train_frame_2,A user reports a separate issue: policy example 2: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 4: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 5: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 6: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 7: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 8: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 9: a file installed password-stealing software.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 10: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 11: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 12: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 13: a message threatened a former partner.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 14: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 15: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 16: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 17: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 18: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 19: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 20: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 21: a football player was called foolish.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 22: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 23: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 24: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 25: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 26: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 27: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 28: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 29: a file installed password-stealing software.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 30: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 31: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 32: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 33: a message threatened a former partner.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 34: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 35: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 36: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 37: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 38: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 39: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 40: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 41: a football player was called foolish.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 42: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 43: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 44: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 45: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 46: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 47: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 48: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 49: a file installed password-stealing software.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 50: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 51: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 52: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 53: a message threatened a former partner.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 54: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 55: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 56: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 57: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 58: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 59: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 60: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 1: a football player was called foolish.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 2: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_3,The example concerns another policy area because policy example 3: a student mocked another student's haircut.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the historic temple opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the neighborhood church was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the city mosque is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the local gurudwara was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the mountain shrine opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the old monastery was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the prayer hall is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the sacred painting was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the religious manuscript opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the ceremonial object was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the community chapel is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the place of worship was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the religious monument opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the devotional artwork was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the sacred statue is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the historic temple was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the neighborhood church opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the city mosque was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the local gurudwara is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the mountain shrine was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the old monastery opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the prayer hall was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the sacred painting is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the religious manuscript was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the ceremonial object opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the community chapel was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the place of worship is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the religious monument was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the devotional artwork opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_0,A neutral description notes that the sacred statue was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the neighborhood church was photographed for an architecture project.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the city mosque is discussed in a neutral history lesson.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the local gurudwara was described without criticism or insult.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the mountain shrine is shown in a travel documentary.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the old monastery was photographed for an architecture project.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the prayer hall is discussed in a neutral history lesson.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the sacred painting was described without criticism or insult.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the religious manuscript is shown in a travel documentary.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the ceremonial object was photographed for an architecture project.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the community chapel is discussed in a neutral history lesson.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the place of worship was described without criticism or insult.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the religious monument is shown in a travel documentary.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the devotional artwork was photographed for an architecture project.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the sacred statue is discussed in a neutral history lesson.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the historic temple was described without criticism or insult.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the neighborhood church is shown in a travel documentary.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the city mosque was photographed for an architecture project.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the local gurudwara is discussed in a neutral history lesson.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the mountain shrine was described without criticism or insult.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the old monastery is shown in a travel documentary.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the prayer hall was photographed for an architecture project.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the sacred painting is discussed in a neutral history lesson.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the religious manuscript was described without criticism or insult.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the ceremonial object is shown in a travel documentary.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the community chapel was photographed for an architecture project.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the place of worship is discussed in a neutral history lesson.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the religious monument was described without criticism or insult.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the devotional artwork is shown in a travel documentary.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the sacred statue was photographed for an architecture project.
train,no_religious_override,neutral_religious_train_frame_1,The visitor guide explains that the historic temple is discussed in a neutral history lesson.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the city mosque appears in a respectful museum catalogue.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the local gurudwara will host a peaceful community gathering.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the mountain shrine is included in an academic research archive.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the old monastery remains on display with proper attribution.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the prayer hall appears in a respectful museum catalogue.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the sacred painting will host a peaceful community gathering.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the religious manuscript is included in an academic research archive.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the ceremonial object remains on display with proper attribution.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the community chapel appears in a respectful museum catalogue.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the place of worship will host a peaceful community gathering.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the religious monument is included in an academic research archive.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the devotional artwork remains on display with proper attribution.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the sacred statue appears in a respectful museum catalogue.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the historic temple will host a peaceful community gathering.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the neighborhood church is included in an academic research archive.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the city mosque remains on display with proper attribution.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the local gurudwara appears in a respectful museum catalogue.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the mountain shrine will host a peaceful community gathering.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the old monastery is included in an academic research archive.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the prayer hall remains on display with proper attribution.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the sacred painting appears in a respectful museum catalogue.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the religious manuscript will host a peaceful community gathering.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the ceremonial object is included in an academic research archive.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the community chapel remains on display with proper attribution.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the place of worship appears in a respectful museum catalogue.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the religious monument will host a peaceful community gathering.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the devotional artwork is included in an academic research archive.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the sacred statue remains on display with proper attribution.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the historic temple appears in a respectful museum catalogue.
train,no_religious_override,neutral_religious_train_frame_2,A routine community update says the neighborhood church will host a peaceful community gathering.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the local gurudwara was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the mountain shrine is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the old monastery was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the prayer hall opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the sacred painting was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the religious manuscript is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the ceremonial object was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the community chapel opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the place of worship was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the religious monument is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the devotional artwork was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the sacred statue opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the historic temple was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the neighborhood church is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the city mosque was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the local gurudwara opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the mountain shrine was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the old monastery is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the prayer hall was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the sacred painting opened to visitors this morning.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the religious manuscript was carefully restored by conservators.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the ceremonial object is protected as an important cultural site.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the community chapel was cleaned before the public ceremony.
train,no_religious_override,neutral_religious_train_frame_3,The educational catalogue records that the place of worship opened to visitors this morning.
