record_id,group,text,expected_category,existing_category,existing_action,existing_review
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-015,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 15.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-016,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 16.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-017,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 17.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-018,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 18.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-019,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 19.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-020,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 20.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-021,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 21.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-022,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 22.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-023,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 23.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-024,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 24.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-025,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 25.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-026,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 26.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-027,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 27.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-028,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 28.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-029,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 29.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-030,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 30.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-031,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 31.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-032,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 32.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-033,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 33.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-034,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 34.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-035,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 35.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-036,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 36.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-037,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 37.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-038,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 38.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-039,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 39.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-040,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 40.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-041,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 41.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-042,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 42.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-043,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 43.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-044,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 44.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-045,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 45.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-046,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 46.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-047,bounded_reporting_criticism_and_access,"Teaching uses a small attributed quotation from a copyrighted song, only what is needed for commentary; safe development 47.",Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-048,bounded_reporting_criticism_and_access,An accessibility format uses only what is needed for commentary about a copyrighted photograph; safe development 48.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-049,bounded_reporting_criticism_and_access,A critical review uses a brief clip for review from a copyrighted film and does not substitute for the original; safe development 49.,Normal/Ignore,Normal/Ignore,Allow,False
BOUNDED_REPORTING_CRITICISM_AND_ACCESS-050,bounded_reporting_criticism_and_access,News reporting includes a short attributed excerpt from a copyrighted book and links to the official source; safe development 50.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-001,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 1.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-002,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 2.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-003,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 3.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-004,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 4.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-005,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 5.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-006,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 6.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-007,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 7.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-008,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 8.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-009,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 9.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-010,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 10.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-011,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 11.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-012,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 12.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-013,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 13.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-014,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 14.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-015,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 15.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-016,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 16.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-017,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 17.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-018,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 18.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-019,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 19.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-020,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 20.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-021,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 21.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-022,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 22.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-023,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 23.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-024,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 24.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-025,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 25.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-026,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 26.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-027,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 27.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-028,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 28.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-029,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 29.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-030,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 30.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-031,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 31.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-032,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 32.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-033,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 33.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-034,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 34.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-035,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 35.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-036,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 36.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-037,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 37.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-038,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 38.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-039,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 39.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-040,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 40.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-041,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 41.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-042,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 42.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-043,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 43.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-044,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 44.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-045,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 45.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-046,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 46.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-047,weak_similarity_claim_and_metadata,Two works have a similar visual style; this is only a similarity claim; weak development 47.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-048,weak_similarity_claim_and_metadata,A page has a copyright notice and shows a watermark; no active rights-impacting conduct is described; weak development 48.,Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-049,weak_similarity_claim_and_metadata,"A self-reported owner points to same title, but no copying or distribution act is described; weak development 49.",Normal/Ignore,Normal/Ignore,Allow,False
WEAK_SIMILARITY_CLAIM_AND_METADATA-050,weak_similarity_claim_and_metadata,A post alleges infringement because it contains a logo; no protected item or unauthorized act is established; weak development 50.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-001,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 1.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-002,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 2.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-003,ordinary_ip_information,A student reads a licence settings; ordinary development 3.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-004,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 4.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-005,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 5.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-006,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 6.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-007,ordinary_ip_information,A student reads a licence settings; ordinary development 7.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-008,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 8.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-009,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 9.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-010,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 10.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-011,ordinary_ip_information,A student reads a licence settings; ordinary development 11.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-012,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 12.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-013,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 13.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-014,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 14.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-015,ordinary_ip_information,A student reads a licence settings; ordinary development 15.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-016,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 16.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-017,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 17.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-018,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 18.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-019,ordinary_ip_information,A student reads a licence settings; ordinary development 19.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-020,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 20.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-021,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 21.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-022,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 22.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-023,ordinary_ip_information,A student reads a licence settings; ordinary development 23.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-024,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 24.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-025,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 25.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-026,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 26.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-027,ordinary_ip_information,A student reads a licence settings; ordinary development 27.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-028,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 28.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-029,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 29.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-030,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 30.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-031,ordinary_ip_information,A student reads a licence settings; ordinary development 31.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-032,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 32.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-033,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 33.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-034,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 34.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-035,ordinary_ip_information,A student reads a licence settings; ordinary development 35.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-036,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 36.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-037,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 37.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-038,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 38.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-039,ordinary_ip_information,A student reads a licence settings; ordinary development 39.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-040,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 40.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-041,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 41.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-042,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 42.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-043,ordinary_ip_information,A student reads a licence settings; ordinary development 43.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-044,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 44.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-045,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 45.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-046,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 46.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-047,ordinary_ip_information,A student reads a licence settings; ordinary development 47.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-048,ordinary_ip_information,The official website publishes its brand style guide; ordinary development 48.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-049,ordinary_ip_information,A help page explains the copyright registration guide; ordinary development 49.,Normal/Ignore,Normal/Ignore,Allow,False
ORDINARY_IP_INFORMATION-050,ordinary_ip_information,This is routine documentation about a trademark application guide; ordinary development 50.,Normal/Ignore,Normal/Ignore,Allow,False
ESTABLISHED_OWNER-001,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 1.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-002,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 2.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-003,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 3.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-004,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 4.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-005,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 5.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-006,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 6.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-007,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Malicious Programs owner controls this record; development owner 7.",Malicious Programs,Malicious Programs,"Block, quarantine, and escalate",True
ESTABLISHED_OWNER-008,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Illegal Activities owner controls this record; development owner 8.",Illegal Activities,Illegal Activities,Block or restrict and escalate,True
ESTABLISHED_OWNER-009,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Spam, Scam & Phishing owner controls this record; development owner 9.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-010,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Publishing Private Information owner controls this record; development owner 10.",Publishing Private Information,Publishing Private Information,Refer to human review,True
ESTABLISHED_OWNER-011,established_category_owner_isolation,"This account uploads the full copyrighted film without permission, but an existing Child Exploitation owner controls this record; development owner 11.",Child Exploitation,Child Exploitation,Block and immediately escalate,True
